"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007250","activation of NF-kappaB-inducing kinase activity","2/225","12/18986",0.166666666666667,14.0637037037037,4.95730984864327,0.00853361547488211,0.0911342558554483,0.0758682703506849,"8797/8795",2
"GO:0032380","regulation of intracellular sterol transport","2/225","12/18986",0.166666666666667,14.0637037037037,4.95730984864327,0.00853361547488211,0.0911342558554483,0.0758682703506849,"302/304",2
"GO:0032383","regulation of intracellular cholesterol transport","2/225","12/18986",0.166666666666667,14.0637037037037,4.95730984864327,0.00853361547488211,0.0911342558554483,0.0758682703506849,"302/304",2
"GO:0034139","regulation of toll-like receptor 3 signaling pathway","2/225","12/18986",0.166666666666667,14.0637037037037,4.95730984864327,0.00853361547488211,0.0911342558554483,0.0758682703506849,"2150/6714",2
"GO:0050847","progesterone receptor signaling pathway","2/225","12/18986",0.166666666666667,14.0637037037037,4.95730984864327,0.00853361547488211,0.0911342558554483,0.0758682703506849,"55625/6714",2
"GO:0071476","cellular hypotonic response","2/225","12/18986",0.166666666666667,14.0637037037037,4.95730984864327,0.00853361547488211,0.0911342558554483,0.0758682703506849,"706/27347",2
"GO:0032373","positive regulation of sterol transport","3/225","36/18986",0.0833333333333333,7.03185185185185,3.96703358828922,0.00879188821415998,0.0929211633668977,0.0773558512926453,"5468/302/304",3
"GO:0032376","positive regulation of cholesterol transport","3/225","36/18986",0.0833333333333333,7.03185185185185,3.96703358828922,0.00879188821415998,0.0929211633668977,0.0773558512926453,"5468/302/304",3
"GO:0071604","transforming growth factor beta production","3/225","36/18986",0.0833333333333333,7.03185185185185,3.96703358828922,0.00879188821415998,0.0929211633668977,0.0773558512926453,"55612/3694/4088",3
"GO:0001701","in utero embryonic development","11/225","403/18986",0.0272952853598015,2.30323683484974,2.89591975890947,0.00886485926362687,0.0933704248900906,0.0777298565926263,"6768/113026/824/4088/4071/3856/3880/598/7262/402569/2707",11
"GO:0051099","positive regulation of binding","5/225","107/18986",0.0467289719626168,3.94309449636552,3.34329862915745,0.00894789720945563,0.0939222772156901,0.0781892676125467,"5329/4233/5899/6934/302",5
"GO:0043549","regulation of kinase activity","12/225","460/18986",0.0260869565217391,2.20127536231884,2.85626977371512,0.00899568783460209,0.0940428530788455,0.0782896456986765,"9961/9052/5663/2950/5753/8797/8795/2064/5899/4486/2810/6714",12
"GO:0050900","leukocyte migration","11/225","404/18986",0.0272277227722772,2.29753575357536,2.88690409410435,0.00902075001800345,0.0940428530788455,0.0782896456986765,"3675/3655/64065/3958/50848/2150/5339/57402/6714/27347/79148",11
"GO:0010632","regulation of epithelial cell migration","4/225","69/18986",0.0579710144927536,4.8917230273752,3.54657301754835,0.00910353217610395,0.0945841563381647,0.0787402747363995,"3675/382/4070/6714",4
"GO:0009134","nucleoside diphosphate catabolic process","5/225","108/18986",0.0462962962962963,3.90658436213992,3.31730487995302,0.00929409846316701,0.0957514463256937,0.0797120308726647,"5663/3939/80201/3099/6714",5
"GO:0021915","neural tube development","6/225","151/18986",0.0397350993377483,3.35293598233996,3.17895471031397,0.00930960228549974,0.0957514463256937,0.0797120308726647,"5663/6385/7408/1969/8915/6768",6
"GO:0033157","regulation of intracellular protein transport","6/225","151/18986",0.0397350993377483,3.35293598233996,3.17895471031397,0.00930960228549974,0.0957514463256937,0.0797120308726647,"5663/55612/3429/4088/3728/2810",6
"GO:0002274","myeloid leukocyte activation","8/225","247/18986",0.0323886639676113,2.73302744039586,3.00226676320451,0.00943841080025757,0.0967516023504664,0.080544649814555,"5663/201294/3694/8673/3949/306/2150/27347",8
"GO:0032366","intracellular sterol transport","3/225","37/18986",0.0810810810810811,6.8418018018018,3.89514025773212,0.00948529918321129,0.0969081399884754,0.080674965684576,"3949/302/304",3
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","4/225","70/18986",0.0571428571428571,4.82184126984127,3.50812921376481,0.00956753303385479,0.0974235506603486,0.081104039426697,"3783/3958/8915/5970",4
"GO:0000302","response to reactive oxygen species","7/225","200/18986",0.035,2.95337777777778,3.04125369537971,0.00997560356992014,0.0995822234150652,0.082901110863954,"2950/4233/824/5970/10276/1728/6714",7
"GO:0002357","defense response to tumor cell","2/225","13/18986",0.153846153846154,12.9818803418803,4.73257188122424,0.0100069575242545,0.0995822234150652,0.082901110863954,"8795/5970",2
"GO:0003334","keratinocyte development","2/225","13/18986",0.153846153846154,12.9818803418803,4.73257188122424,0.0100069575242545,0.0995822234150652,0.082901110863954,"2810/5339",2
"GO:0009415","response to water","2/225","13/18986",0.153846153846154,12.9818803418803,4.73257188122424,0.0100069575242545,0.0995822234150652,0.082901110863954,"3856/5339",2
"GO:0032377","regulation of intracellular lipid transport","2/225","13/18986",0.153846153846154,12.9818803418803,4.73257188122424,0.0100069575242545,0.0995822234150652,0.082901110863954,"302/304",2
"GO:0032494","response to peptidoglycan","2/225","13/18986",0.153846153846154,12.9818803418803,4.73257188122424,0.0100069575242545,0.0995822234150652,0.082901110863954,"55765/5970",2
"GO:0070493","thrombin-activated receptor signaling pathway","2/225","13/18986",0.153846153846154,12.9818803418803,4.73257188122424,0.0100069575242545,0.0995822234150652,0.082901110863954,"4233/2150",2
"GO:0062208","positive regulation of pattern recognition receptor signaling pathway","4/225","71/18986",0.0563380281690141,4.75392801251956,3.47040779134686,0.0100466462874975,0.099653627414821,0.0829605539120893,"8638/25921/51304/2150",4
"GO:0007179","transforming growth factor beta receptor signaling pathway","8/225","250/18986",0.032,2.70023111111111,2.96352156758543,0.0101042480717013,0.0999016785153693,0.0831670537378742,"3675/1001/55612/3694/5468/4088/6714/30001",8
"GO:0007369","gastrulation","7/225","202/18986",0.0346534653465347,2.92413641364136,3.01082886893214,0.0104985828579477,0.102892753175019,0.0856570906486636,"3675/3909/3691/3557/1969/4088/3914",7
"GO:0006469","negative regulation of protein kinase activity","6/225","155/18986",0.0387096774193548,3.26640860215054,3.10267249238841,0.0105059091886603,0.102892753175019,0.0856570906486636,"9961/9052/5663/2950/5753/2810",6
"GO:0050918","positive chemotaxis","4/225","72/18986",0.0555555555555556,4.6879012345679,3.43338421120285,0.0105410520381586,0.102892753175019,0.0856570906486636,"4233/3958/2150/4088",4
"GO:0140895","cell surface toll-like receptor signaling pathway","4/225","72/18986",0.0555555555555556,4.6879012345679,3.43338421120285,0.0105410520381586,0.102892753175019,0.0856570906486636,"3656/2150/5970/57402",4
"GO:0022600","digestive system process","5/225","112/18986",0.0446428571428571,3.76706349206349,3.21636056329863,0.0107712709912247,0.104306019203684,0.0868336191464684,"3783/3949/50848/55765/27347",5
"GO:1902476","chloride transmembrane transport","5/225","112/18986",0.0446428571428571,3.76706349206349,3.21636056329863,0.0107712709912247,0.104306019203684,0.0868336191464684,"55107/3775/56262/1364/1192",5
"GO:0043122","regulation of canonical NF-kappaB signal transduction","9/225","305/18986",0.0295081967213115,2.48996721311475,2.87273218005799,0.0107879308605441,0.104306019203684,0.0868336191464684,"2950/8795/3656/8915/389/55765/2150/5970/497661",9
"GO:1905476","negative regulation of protein localization to membrane","3/225","39/18986",0.0769230769230769,6.49094017094017,3.75904353690328,0.0109654797936191,0.10551740540149,0.0878420848950673,"64114/598/2810",3
"GO:0018108","peptidyl-tyrosine phosphorylation","7/225","204/18986",0.0343137254901961,2.89546840958606,2.98077561303509,0.0110412522649621,0.10551740540149,0.0878420848950673,"9961/9052/5663/5753/2064/7039/6714",7
"GO:0051881","regulation of mitochondrial membrane potential","4/225","73/18986",0.0547945205479452,4.62368340943683,3.39703510173099,0.0110509256554252,0.10551740540149,0.0878420848950673,"706/598/6714/1192",4
"GO:1903317","regulation of protein maturation","4/225","73/18986",0.0547945205479452,4.62368340943683,3.39703510173099,0.0110509256554252,0.10551740540149,0.0878420848950673,"5329/302/6714/6281",4
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","7/225","205/18986",0.0341463414634146,2.88134417344173,2.96588559694506,0.0113200965266218,0.10745106514421,0.0894518354630597,"26499/688/54869/1969/2150/382/4070",7
"GO:0010821","regulation of mitochondrion organization","5/225","114/18986",0.043859649122807,3.7009746588694,3.1676160830551,0.0115668096678605,0.10745106514421,0.0894518354630597,"5329/638/5468/598/64423",5
"GO:0043112","receptor metabolic process","4/225","74/18986",0.0540540540540541,4.5612012012012,3.36133818802539,0.0115764377436626,0.10745106514421,0.0894518354630597,"823/5663/3949/302",4
"GO:0001765","membrane raft assembly","2/225","14/18986",0.142857142857143,12.0546031746032,4.53126211752241,0.0115843180037716,0.10745106514421,0.0894518354630597,"302/6281",2
"GO:0001921","positive regulation of receptor recycling","2/225","14/18986",0.142857142857143,12.0546031746032,4.53126211752241,0.0115843180037716,0.10745106514421,0.0894518354630597,"5663/302",2
"GO:0006971","hypotonic response","2/225","14/18986",0.142857142857143,12.0546031746032,4.53126211752241,0.0115843180037716,0.10745106514421,0.0894518354630597,"706/27347",2
"GO:0007176","regulation of epidermal growth factor-activated receptor activity","2/225","14/18986",0.142857142857143,12.0546031746032,4.53126211752241,0.0115843180037716,0.10745106514421,0.0894518354630597,"9052/5663",2
"GO:0019852","L-ascorbic acid metabolic process","2/225","14/18986",0.142857142857143,12.0546031746032,4.53126211752241,0.0115843180037716,0.10745106514421,0.0894518354630597,"6513/30001",2
"GO:1900025","negative regulation of substrate adhesion-dependent cell spreading","2/225","14/18986",0.142857142857143,12.0546031746032,4.53126211752241,0.0115843180037716,0.10745106514421,0.0894518354630597,"81/4070",2
"GO:0018212","peptidyl-tyrosine modification","7/225","206/18986",0.0339805825242718,2.86735706580367,2.95108523744172,0.0116040138866993,0.10745106514421,0.0894518354630597,"9961/9052/5663/5753/2064/7039/6714",7
"GO:0051693","actin filament capping","3/225","40/18986",0.075,6.32866666666667,3.6945228008313,0.0117527309277168,0.107850659561233,0.089784493440862,"822/50853/29766",3
"GO:0086091","regulation of heart rate by cardiac conduction","3/225","40/18986",0.075,6.32866666666667,3.6945228008313,0.0117527309277168,0.107850659561233,0.089784493440862,"783/3728/6714",3
"GO:0090199","regulation of release of cytochrome c from mitochondria","3/225","40/18986",0.075,6.32866666666667,3.6945228008313,0.0117527309277168,0.107850659561233,0.089784493440862,"5329/638/598",3
"GO:0051091","positive regulation of DNA-binding transcription factor activity","7/225","208/18986",0.0336538461538462,2.83978632478632,2.92174933988225,0.0121872669472399,0.111504397591911,0.0928261903538398,"3656/306/8915/8986/4088/5970/3728",7
"GO:0009135","purine nucleoside diphosphate metabolic process","5/225","116/18986",0.0431034482758621,3.63716475095785,3.11995891313242,0.0124014515250727,0.112456949480319,0.0936191793733302,"5663/3939/80201/3099/6714",5
"GO:0009179","purine ribonucleoside diphosphate metabolic process","5/225","116/18986",0.0431034482758621,3.63716475095785,3.11995891313242,0.0124014515250727,0.112456949480319,0.0936191793733302,"5663/3939/80201/3099/6714",5
"GO:0070555","response to interleukin-1","5/225","116/18986",0.0431034482758621,3.63716475095785,3.11995891313242,0.0124014515250727,0.112456949480319,0.0936191793733302,"3656/3557/8986/5970/6714",5
"GO:0042307","positive regulation of protein import into nucleus","3/225","41/18986",0.0731707317073171,6.17430894308943,3.63216481651691,0.012571706200089,0.113664541307589,0.0946244863499942,"5663/4088/3728",3
"GO:0001707","mesoderm formation","4/225","76/18986",0.0526315789473684,4.44116959064327,3.29181694287826,0.0126750357501196,0.113926640979814,0.0948426814579103,"3675/3691/1969/4088",4
"GO:0050818","regulation of coagulation","4/225","76/18986",0.0526315789473684,4.44116959064327,3.29181694287826,0.0126750357501196,0.113926640979814,0.0948426814579103,"5329/5663/2150/302",4
"GO:0009615","response to virus","11/225","425/18986",0.0258823529411765,2.18401045751634,2.70344716255718,0.0128119776418028,0.114820793778145,0.0955870538742074,"55054/201294/3694/8673/8638/4486/2150/3429/4088/598/5970",11
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","6/225","162/18986",0.037037037037037,3.12526748971193,2.97497771672157,0.0128555411365587,0.114875316570123,0.095632443501667,"9961/9052/5663/5753/7039/6714",6
"GO:0005996","monosaccharide metabolic process","8/225","262/18986",0.0305343511450382,2.57655640373198,2.81403445362787,0.0131207891111164,0.116479196357121,0.0969676558666304,"2582/6513/6934/80201/3099/5499/6714/30001",8
"GO:0030239","myofibril assembly","4/225","77/18986",0.051948051948052,4.38349206349206,3.25795297797323,0.013248438802927,0.116479196357121,0.0969676558666304,"29766/3856/3880/5339",4
"GO:0032371","regulation of sterol transport","4/225","77/18986",0.051948051948052,4.38349206349206,3.25795297797323,0.013248438802927,0.116479196357121,0.0969676558666304,"706/5468/302/304",4
"GO:0032374","regulation of cholesterol transport","4/225","77/18986",0.051948051948052,4.38349206349206,3.25795297797323,0.013248438802927,0.116479196357121,0.0969676558666304,"706/5468/302/304",4
"GO:0048820","hair follicle maturation","2/225","15/18986",0.133333333333333,11.250962962963,4.34944406405201,0.0132630471545302,0.116479196357121,0.0969676558666304,"1001/55612",2
"GO:0060347","heart trabecula formation","2/225","15/18986",0.133333333333333,11.250962962963,4.34944406405201,0.0132630471545302,0.116479196357121,0.0969676558666304,"57211/2274",2
"GO:0048332","mesoderm morphogenesis","4/225","78/18986",0.0512820512820513,4.32729344729345,3.22466183285335,0.0138381145552975,0.121182346034249,0.100882976487342,"3675/3691/1969/4088",4
"GO:0002237","response to molecule of bacterial origin","10/225","375/18986",0.0266666666666667,2.25019259259259,2.67778847923354,0.0142895990666077,0.124779547404994,0.103877607249834,"2950/706/3656/8915/824/55765/5970/1728/57402/6714",10
"GO:0033673","negative regulation of kinase activity","6/225","166/18986",0.036144578313253,3.04995983935743,2.90508039442851,0.0143522038182917,0.124970183815522,0.104036309974698,"9961/9052/5663/2950/5753/2810",6
"GO:0043270","positive regulation of monoatomic ion transport","7/225","215/18986",0.0325581395348837,2.74732816537468,2.82175023954681,0.0143957085914557,0.124993900376237,0.104056053751867,"5652/706/3783/81/3958/783/27347",7
"GO:0002752","cell surface pattern recognition receptor signaling pathway","4/225","79/18986",0.0506329113924051,4.27251758087201,3.19192582110896,0.0144442094154589,0.125060739712942,0.104111696767982,"3656/2150/5970/57402",4
"GO:0018230","peptidyl-L-cysteine S-palmitoylation","2/225","16/18986",0.125,10.5477777777778,4.18405318439633,0.01504054292543,0.12922862405334,0.107581414855429,"55625/51304",2
"GO:0018231","peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine","2/225","16/18986",0.125,10.5477777777778,4.18405318439633,0.01504054292543,0.12922862405334,0.107581414855429,"55625/51304",2
"GO:0032272","negative regulation of protein polymerization","4/225","80/18986",0.05,4.21911111111111,3.15972802309693,0.0150668649036803,0.12922862405334,0.107581414855429,"822/50853/29766/54961",4
"GO:0031330","negative regulation of cellular catabolic process","5/225","122/18986",0.040983606557377,3.45828779599271,2.98307597672774,0.0151481063259558,0.12922862405334,0.107581414855429,"706/4233/5768/598/302",5
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","5/225","122/18986",0.040983606557377,3.45828779599271,2.98307597672774,0.0151481063259558,0.12922862405334,0.107581414855429,"8638/25921/51304/2150/6714",5
"GO:0030835","negative regulation of actin filament depolymerization","3/225","44/18986",0.0681818181818182,5.75333333333333,3.45684781880486,0.0152207286405402,0.12922862405334,0.107581414855429,"822/50853/29766",3
"GO:0097178","ruffle assembly","3/225","44/18986",0.0681818181818182,5.75333333333333,3.45684781880486,0.0152207286405402,0.12922862405334,0.107581414855429,"54869/382/4070",3
"GO:0032102","negative regulation of response to external stimulus","11/225","437/18986",0.0251716247139588,2.12403763030765,2.60333397765013,0.0154641918804982,0.130933005839025,0.109000294034102,"5329/2950/10848/3949/5468/7534/4088/2810/302/6714/79148",11
"GO:0030301","cholesterol transport","5/225","123/18986",0.040650406504065,3.43017163504968,2.96109737222973,0.0156423007843631,0.132076176044278,0.109951970715662,"706/3949/5468/302/304",5
"GO:0043299","leukocyte degranulation","4/225","81/18986",0.0493827160493827,4.16702331961591,3.12805224350258,0.0157062176438901,0.132251530435503,0.110097951326749,"201294/8673/306/2150",4
"GO:0050708","regulation of protein secretion","8/225","272/18986",0.0294117647058824,2.48183006535948,2.69567859164249,0.0161001093541543,0.134662190782757,0.112104799676278,"64285/3783/55107/5468/56262/6934/2150/382",8
"GO:1901524","regulation of mitophagy","3/225","45/18986",0.0666666666666667,5.62548148148148,3.40196874646799,0.0161682499863147,0.134662190782757,0.112104799676278,"2017/706/3099",3
"GO:1990776","response to angiotensin","3/225","45/18986",0.0666666666666667,5.62548148148148,3.40196874646799,0.0161682499863147,0.134662190782757,0.112104799676278,"4088/5970/6714",3
"GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","3/225","45/18986",0.0666666666666667,5.62548148148148,3.40196874646799,0.0161682499863147,0.134662190782757,0.112104799676278,"1495/598/5499",3
"GO:0007249","canonical NF-kappaB signal transduction","9/225","327/18986",0.0275229357798165,2.32244648318043,2.64165664181281,0.0163330128637257,0.135542578469163,0.112837712787585,"2950/8795/3656/8915/389/55765/2150/5970/497661",9
"GO:0001843","neural tube closure","4/225","82/18986",0.0487804878048781,4.11620596205962,3.09688297174422,0.0163623993584308,0.135542578469163,0.112837712787585,"6385/7408/8915/6768",4
"GO:0060326","cell chemotaxis","9/225","328/18986",0.0274390243902439,2.31536585365854,2.63159776645702,0.0166268616736174,0.137362078247001,0.114352426434526,"4233/64065/3958/1969/2150/5339/57402/27347/79148",9
"GO:0019362","pyridine nucleotide metabolic process","6/225","172/18986",0.0348837209302326,2.94356589147287,2.80408704207539,0.0168185891500053,0.137558200509581,0.114515696071168,"5663/3939/80201/3099/1728/6714",6
"GO:0046496","nicotinamide nucleotide metabolic process","6/225","172/18986",0.0348837209302326,2.94356589147287,2.80408704207539,0.0168185891500053,0.137558200509581,0.114515696071168,"5663/3939/80201/3099/1728/6714",6
"GO:0033623","regulation of integrin activation","2/225","17/18986",0.117647058823529,9.92732026143791,4.03266295343065,0.0169142502228221,0.137558200509581,0.114515696071168,"55612/6714",2
"GO:0051014","actin filament severing","2/225","17/18986",0.117647058823529,9.92732026143791,4.03266295343065,0.0169142502228221,0.137558200509581,0.114515696071168,"822/50853",2
"GO:1901334","lactone metabolic process","2/225","17/18986",0.117647058823529,9.92732026143791,4.03266295343065,0.0169142502228221,0.137558200509581,0.114515696071168,"6513/30001",2
"GO:0060606","tube closure","4/225","83/18986",0.0481927710843374,4.06661311914324,3.0662053449979,0.0170355368658411,0.137558200509581,0.114515696071168,"6385/7408/8915/6768",4
"GO:0120193","tight junction organization","4/225","83/18986",0.0481927710843374,4.06661311914324,3.0662053449979,0.0170355368658411,0.137558200509581,0.114515696071168,"1969/50848/5339/1364",4
"GO:0006898","receptor-mediated endocytosis","8/225","275/18986",0.0290909090909091,2.45475555555556,2.66119341412013,0.0170823147380017,0.137558200509581,0.114515696071168,"2017/1948/3949/5899/201176/382/302/304",8
"GO:0043300","regulation of leukocyte degranulation","3/225","46/18986",0.0652173913043478,5.5031884057971,3.34871057846872,0.0171482200318782,0.137558200509581,0.114515696071168,"201294/8673/2150",3
"GO:0097028","dendritic cell differentiation","3/225","46/18986",0.0652173913043478,5.5031884057971,3.34871057846872,0.0171482200318782,0.137558200509581,0.114515696071168,"5663/3694/2150",3
"GO:0002688","regulation of leukocyte chemotaxis","5/225","126/18986",0.0396825396825397,3.34850088183421,2.89650127507998,0.0171891650228938,0.137558200509581,0.114515696071168,"64065/2150/57402/27347/79148",5
"GO:0009185","ribonucleoside diphosphate metabolic process","5/225","126/18986",0.0396825396825397,3.34850088183421,2.89650127507998,0.0171891650228938,0.137558200509581,0.114515696071168,"5663/3939/80201/3099/6714",5
"GO:0045089","positive regulation of innate immune response","10/225","387/18986",0.0258397932816537,2.18041917886879,2.569304103125,0.0174165401303738,0.139014832030197,0.115728325866299,"3656/8638/8915/25921/55765/51304/2150/5970/57402/6714",10
"GO:1901654","response to ketone","7/225","224/18986",0.03125,2.63694444444444,2.69890098456351,0.0176377070306687,0.140414472854544,0.116893511530666,"706/598/5970/1728/1364/6714/27347",7
"GO:0015698","inorganic anion transport","6/225","174/18986",0.0344827586206897,2.90973180076628,2.77139281808597,0.0177018007200626,0.140559635251275,0.117014357636847,"706/55107/3775/56262/1364/1192",6
"GO:0060070","canonical Wnt signaling pathway","9/225","332/18986",0.0271084337349398,2.28746987951807,2.59172370615613,0.0178411256794034,0.141299871336877,0.117630596074728,"1001/5663/55612/6934/4088/5499/3728/6714/1500",9
"GO:0042789","mRNA transcription by RNA polymerase II","3/225","47/18986",0.0638297872340425,5.38609929078014,3.29698851168006,0.0181607256097695,0.143091578390601,0.119122172583091,"5468/302/6281",3
"GO:1903307","positive regulation of regulated secretory pathway","3/225","47/18986",0.0638297872340425,5.38609929078014,3.29698851168006,0.0181607256097695,0.143091578390601,0.119122172583091,"201294/8673/2150",3
"GO:0006970","response to osmotic stress","4/225","85/18986",0.0470588235294118,3.97092810457516,3.00626860891902,0.0184331620214318,0.143771006242567,0.119687788832139,"706/6513/56262/27347",4
"GO:0009154","purine ribonucleotide catabolic process","5/225","129/18986",0.0387596899224806,3.27062876830319,2.83382650936861,0.0188342790153332,0.143771006242567,0.119687788832139,"5663/3939/80201/3099/6714",5
"GO:0010612","regulation of cardiac muscle adaptation","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"5468/4088",2
"GO:0034112","positive regulation of homotypic cell-cell adhesion","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"5329/50848",2
"GO:0042159","lipoprotein catabolic process","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"3949/58489",2
"GO:0043217","myelin maintenance","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"79152/5339",2
"GO:0044539","long-chain fatty acid import into cell","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"6513/51703",2
"GO:0045217","cell-cell junction maintenance","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"55765/2150",2
"GO:0060576","intestinal epithelial cell development","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"688/6714",2
"GO:1903242","regulation of cardiac muscle hypertrophy in response to stress","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"5468/4088",2
"GO:1903729","regulation of plasma membrane organization","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"302/6281",2
"GO:1905906","regulation of amyloid fibril formation","2/225","18/18986",0.111111111111111,9.3758024691358,3.89332337064887,0.0188816601711177,0.143771006242567,0.119687788832139,"5663/3949",2
"GO:0006820","monoatomic anion transport","6/225","177/18986",0.0338983050847458,2.8604143126177,2.72321556070184,0.0190855705662789,0.143771006242567,0.119687788832139,"706/55107/3775/56262/1364/1192",6
"GO:0002429","immune response-activating cell surface receptor signaling pathway","9/225","336/18986",0.0267857142857143,2.26023809523809,2.55241561163248,0.0191188927079807,0.143771006242567,0.119687788832139,"5663/3783/3958/3656/8915/2150/5970/57402/6714",9
"GO:0022409","positive regulation of cell-cell adhesion","9/225","336/18986",0.0267857142857143,2.26023809523809,2.55241561163248,0.0191188927079807,0.143771006242567,0.119687788832139,"5329/1947/1948/8915/50848/2525/5970/11187/6714",9
"GO:0001881","receptor recycling","3/225","48/18986",0.0625,5.27388888888889,3.24672390000826,0.0192058355174444,0.143771006242567,0.119687788832139,"5663/3949/302",3
"GO:0010634","positive regulation of epithelial cell migration","3/225","48/18986",0.0625,5.27388888888889,3.24672390000826,0.0192058355174444,0.143771006242567,0.119687788832139,"3675/382/6714",3
"GO:0031295","T cell costimulation","3/225","48/18986",0.0625,5.27388888888889,3.24672390000826,0.0192058355174444,0.143771006242567,0.119687788832139,"1947/1948/6714",3
"GO:0034331","cell junction maintenance","3/225","48/18986",0.0625,5.27388888888889,3.24672390000826,0.0192058355174444,0.143771006242567,0.119687788832139,"55765/2150/382",3
"GO:0071526","semaphorin-plexin signaling pathway","3/225","48/18986",0.0625,5.27388888888889,3.24672390000826,0.0192058355174444,0.143771006242567,0.119687788832139,"4233/2064/10509",3
"GO:0071222","cellular response to lipopolysaccharide","7/225","228/18986",0.0307017543859649,2.59068226120858,2.64622131794414,0.0192320106229861,0.143771006242567,0.119687788832139,"2950/706/3656/8915/824/5970/6714",7
"GO:0072524","pyridine-containing compound metabolic process","6/225","178/18986",0.0337078651685393,2.84434456928839,2.70738066127077,0.0195627844962761,0.145887918445466,0.121450095067162,"5663/3939/80201/3099/1728/6714",6
"GO:0014020","primary neural tube formation","4/225","87/18986",0.0459770114942529,3.87964240102171,2.94813482910468,0.0199000096791057,0.148042547734124,0.123243800363189,"6385/7408/8915/6768",4
"GO:0006509","membrane protein ectodomain proteolysis","3/225","49/18986",0.0612244897959184,5.16625850340136,3.19784368904558,0.0202836010607712,0.148375267902777,0.123520786261297,"5663/23555/51107",3
"GO:0031294","lymphocyte costimulation","3/225","49/18986",0.0612244897959184,5.16625850340136,3.19784368904558,0.0202836010607712,0.148375267902777,0.123520786261297,"1947/1948/6714",3
"GO:0032092","positive regulation of protein binding","3/225","49/18986",0.0612244897959184,5.16625850340136,3.19784368904558,0.0202836010607712,0.148375267902777,0.123520786261297,"5899/6934/302",3
"GO:0032506","cytokinetic process","3/225","49/18986",0.0612244897959184,5.16625850340136,3.19784368904558,0.0202836010607712,0.148375267902777,0.123520786261297,"311/382/5339",3
"GO:0033628","regulation of cell adhesion mediated by integrin","3/225","49/18986",0.0612244897959184,5.16625850340136,3.19784368904558,0.0202836010607712,0.148375267902777,0.123520786261297,"55612/1969/4582",3
"GO:0061028","establishment of endothelial barrier","3/225","49/18986",0.0612244897959184,5.16625850340136,3.19784368904558,0.0202836010607712,0.148375267902777,0.123520786261297,"27134/50848/2150",3
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/225","49/18986",0.0612244897959184,5.16625850340136,3.19784368904558,0.0202836010607712,0.148375267902777,0.123520786261297,"3958/64114/598",3
"GO:0003014","renal system process","5/225","132/18986",0.0378787878787879,3.1962962962963,2.77296706553581,0.0205798777752496,0.149608504108579,0.12454744190236,"3675/85415/2150/1364/27347",5
"GO:0032370","positive regulation of lipid transport","4/225","88/18986",0.0454545454545455,3.83555555555556,2.91971285793592,0.0206596569996906,0.149608504108579,0.12454744190236,"5468/302/51703/304",4
"GO:0071347","cellular response to interleukin-1","4/225","88/18986",0.0454545454545455,3.83555555555556,2.91971285793592,0.0206596569996906,0.149608504108579,0.12454744190236,"3656/3557/8986/5970",4
"GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","2/225","19/18986",0.105263157894737,8.88233918128655,3.76444681149878,0.0209403093842024,0.149608504108579,0.12454744190236,"64834/51703",2
"GO:0035372","protein localization to microtubule","2/225","19/18986",0.105263157894737,8.88233918128655,3.76444681149878,0.0209403093842024,0.149608504108579,0.12454744190236,"1729/58489",2
"GO:0036035","osteoclast development","2/225","19/18986",0.105263157894737,8.88233918128655,3.76444681149878,0.0209403093842024,0.149608504108579,0.12454744190236,"302/6714",2
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","2/225","19/18986",0.105263157894737,8.88233918128655,3.76444681149878,0.0209403093842024,0.149608504108579,0.12454744190236,"55765/5970",2
