"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032102","negative regulation of response to external stimulus","1/6","437/18986",0.0022883295194508,7.24103737604882,2.34676754387612,0.130410948937162,0.137746564814877,0.0609156406219637,"1365",1
"GO:0042060","wound healing","1/6","444/18986",0.00225225225225225,7.12687687687688,2.32265749095409,0.132378344180147,0.138956150102142,0.0614505553238995,"1365",1
"GO:0001934","positive regulation of protein phosphorylation","1/6","455/18986",0.0021978021978022,6.95457875457875,2.28581003897297,0.135462470374084,0.141315786995186,0.0624940571576344,"1365",1
"GO:0042391","regulation of membrane potential","1/6","466/18986",0.00214592274678112,6.79041487839771,2.25016813737312,0.138537455222767,0.143048758551414,0.063260428882905,"2273",1
"GO:0044772","mitotic cell cycle phase transition","1/6","467/18986",0.00214132762312634,6.77587437544611,2.24698532020798,0.138816546759952,0.143048758551414,0.063260428882905,"2273",1
"GO:0007389","pattern specification process","1/6","476/18986",0.00210084033613445,6.64775910364146,2.21875450986944,0.141324981673246,0.143862284588095,0.0636201943678279,"84314",1
"GO:0042327","positive regulation of phosphorylation","1/6","479/18986",0.00208768267223382,6.60612386917188,2.20950635754119,0.142159772344449,0.143862284588095,0.0636201943678279,"1365",1
"GO:1901987","regulation of cell cycle phase transition","1/6","479/18986",0.00208768267223382,6.60612386917188,2.20950635754119,0.142159772344449,0.143862284588095,0.0636201943678279,"2273",1
"GO:0034762","regulation of transmembrane transport","1/6","487/18986",0.00205338809034908,6.49760438056126,2.18522751462081,0.144382575057086,0.145214887670516,0.0642183558057095,"2273",1
"GO:0016049","cell growth","1/6","490/18986",0.00204081632653061,6.4578231292517,2.17626316322268,0.145214887670516,0.145214887670516,0.0642183558057095,"2273",1
