"barcode","SampleType","RawCount","logCPM","total_mutations"
"TCGA-CJ-4634","Primary Tumor",24124,8.49540762576101,90
"TCGA-CJ-4635","Primary Tumor",13711,8.01836148001776,NA
"TCGA-CJ-4636","Primary Tumor",23089,8.83445259361911,56
"TCGA-CJ-4637","Primary Tumor",21190,8.47461414520808,33
"TCGA-CJ-4638","Primary Tumor",20370,8.76321444064951,72
"TCGA-CJ-4639","Primary Tumor",33678,9.57433445061944,54
"TCGA-CJ-4640","Primary Tumor",51196,9.80037086723672,54
"TCGA-CJ-4641","Primary Tumor",43037,9.49874773450997,55
"TCGA-CJ-4642","Primary Tumor",2096,7.49406256956983,NA
"TCGA-CJ-4643","Primary Tumor",31705,8.76088536169821,58
"TCGA-CJ-4644","Primary Tumor",57085,10.1863036974008,59
"TCGA-CJ-4868","Primary Tumor",21511,8.84488851744197,NA
"TCGA-CJ-4869","Primary Tumor",62699,10.1102974825673,75
"TCGA-CJ-4870","Primary Tumor",53262,10.229379277862,NA
"TCGA-CJ-4871","Primary Tumor",26251,8.9569035144157,NA
"TCGA-CJ-4872","Primary Tumor",24720,8.64455718998094,NA
"TCGA-CJ-4873","Primary Tumor",13985,8.27651718384146,NA
"TCGA-CJ-4874","Primary Tumor",59853,10.1549136710389,NA
"TCGA-CJ-4875","Primary Tumor",30568,9.22592190851514,NA
"TCGA-CJ-4876","Primary Tumor",23780,8.76763619760277,NA
"TCGA-CJ-4878","Primary Tumor",42539,9.73680134471975,NA
"TCGA-CJ-4881","Primary Tumor",21499,8.4824111732425,NA
"TCGA-CJ-4882","Primary Tumor",26936,8.87470698752602,78
"TCGA-CJ-4884","Primary Tumor",52212,9.57632915186439,NA
"TCGA-CJ-4885","Primary Tumor",80892,10.4987733581426,NA
"TCGA-CJ-4886","Primary Tumor",43622,9.52960474061053,NA
"TCGA-CJ-4887","Primary Tumor",19428,8.53826881101249,NA
"TCGA-CJ-4888","Primary Tumor",38616,9.17615498740801,NA
"TCGA-CJ-4889","Primary Tumor",27499,8.74788588715028,NA
"TCGA-CJ-4890","Primary Tumor",23192,8.47219186575391,NA
"TCGA-CJ-4891","Primary Tumor",13685,7.99179647028398,NA
"TCGA-CJ-4892","Primary Tumor",30405,8.7247442836534,NA
"TCGA-CJ-4893","Primary Tumor",36208,9.10044949416923,NA
"TCGA-CJ-4894","Primary Tumor",55594,9.56882744604573,NA
"TCGA-CJ-4895","Primary Tumor",27046,9.0200174186232,NA
"TCGA-CJ-4897","Primary Tumor",67976,9.72396747235563,NA
"TCGA-CJ-4899","Primary Tumor",58818,9.39006262168602,32
"TCGA-CJ-4900","Primary Tumor",32003,9.30985635597108,41
"TCGA-CJ-4901","Primary Tumor",17231,8.15714009383659,57
"TCGA-CJ-4902","Primary Tumor",23498,8.00058325471355,68
"TCGA-CJ-4903","Primary Tumor",72613,9.88530549616174,52
"TCGA-CJ-4904","Primary Tumor",149949,11.0049627807913,57
"TCGA-CJ-4905","Primary Tumor",72041,10.05026613372,61
"TCGA-CJ-4907","Primary Tumor",45080,9.31319231936608,64
"TCGA-CJ-4908","Primary Tumor",41246,8.96666779504704,33
"TCGA-CJ-4912","Primary Tumor",21244,8.85379521075008,89
"TCGA-CJ-4916","Primary Tumor",46073,9.28286495389202,48
"TCGA-CJ-4918","Primary Tumor",20324,8.34618896279886,76
"TCGA-CJ-4920","Primary Tumor",38138,9.33656679809654,152
"TCGA-CJ-4923","Primary Tumor",35577,9.02217605318841,63
"TCGA-CJ-5671","Primary Tumor",11401,7.84488015695789,68
"TCGA-CJ-5672","Solid Tissue Normal",36180,9.04058503461799,107
"TCGA-CJ-5672","Primary Tumor",24526,9.32120691264933,107
"TCGA-CJ-5675","Primary Tumor",34512,9.29931357907816,69
"TCGA-CJ-5676","Primary Tumor",19459,8.95439532453434,71
"TCGA-CJ-5676","Solid Tissue Normal",40723,9.25453078192742,71
"TCGA-CJ-5677","Solid Tissue Normal",32524,9.15731219474256,81
"TCGA-CJ-5677","Primary Tumor",25264,9.30423073728087,81
"TCGA-CJ-5678","Primary Tumor",38240,9.9186323360002,50
"TCGA-CJ-5678","Solid Tissue Normal",28861,9.13449842709999,50
"TCGA-CJ-5679","Primary Tumor",10755,8.11010288270791,93
"TCGA-CJ-5679","Solid Tissue Normal",38768,9.18440766489127,93
"TCGA-CJ-5680","Solid Tissue Normal",51459,9.67874416508147,49
"TCGA-CJ-5680","Primary Tumor",48956,9.79278713796831,49
"TCGA-CJ-5681","Primary Tumor",86161,10.4913295731503,29
"TCGA-CJ-5681","Solid Tissue Normal",20156,8.74346282235536,29
"TCGA-CJ-5682","Primary Tumor",29475,9.42873665835856,74
"TCGA-CJ-5683","Primary Tumor",55845,10.1070021636954,69
"TCGA-CJ-5684","Primary Tumor",67680,10.2805637622848,38
"TCGA-CJ-5686","Primary Tumor",49008,9.49489649275732,66
"TCGA-CJ-5689","Primary Tumor",50749,9.92510587229405,86
"TCGA-CJ-5689","Solid Tissue Normal",36494,9.62245659082263,86
"TCGA-CJ-6027","Primary Tumor",19134,8.4703523071745,87
"TCGA-CJ-6028","Primary Tumor",14104,8.28991847450211,52
"TCGA-CJ-6030","Solid Tissue Normal",47598,9.41823471634238,118
"TCGA-CJ-6030","Primary Tumor",60196,9.88830817958771,118
"TCGA-CJ-6031","Primary Tumor",29525,9.08422102227688,68
"TCGA-CJ-6032","Primary Tumor",49253,9.5387829685249,49
"TCGA-CJ-6033","Solid Tissue Normal",26300,9.1334891655435,83
"TCGA-CJ-6033","Primary Tumor",29334,8.97979029789943,83
"TCGA-CW-5580","Solid Tissue Normal",35528,8.80488256836832,111
"TCGA-CW-5580","Primary Tumor",91523,10.1926769450102,111
"TCGA-CW-5581","Primary Tumor",58558,9.9744803851412,57
"TCGA-CW-5581","Solid Tissue Normal",26079,9.25986720908509,57
"TCGA-CW-5583","Primary Tumor",83433,10.1830236563879,29
"TCGA-CW-5584","Solid Tissue Normal",36645,9.4244928096691,NA
"TCGA-CW-5584","Primary Tumor",26663,8.81669115440213,NA
"TCGA-CW-5585","Solid Tissue Normal",44540,9.44691132721,47
"TCGA-CW-5585","Primary Tumor",48881,9.50571029218546,47
"TCGA-CW-5587","Primary Tumor",52030,9.71521827648187,77
"TCGA-CW-5587","Solid Tissue Normal",38086,9.2947261462949,77
"TCGA-CW-5588","Primary Tumor",21135,8.74447871830053,58
"TCGA-CW-5589","Primary Tumor",52899,9.82532980971909,66
"TCGA-CW-5589","Solid Tissue Normal",43252,9.46822973875737,66
"TCGA-CW-5590","Primary Tumor",42060,9.45100399670846,79
"TCGA-CW-5591","Solid Tissue Normal",38651,9.46045316380455,37
"TCGA-CW-5591","Primary Tumor",40871,9.57294226658913,37
"TCGA-CW-6087","Solid Tissue Normal",28524,8.81592280690116,66
"TCGA-CW-6087","Primary Tumor",35785,8.99895622094885,66
"TCGA-CW-6088","Solid Tissue Normal",37962,8.80788403471178,NA
"TCGA-CW-6088","Primary Tumor",79387,9.96804037232649,NA
"TCGA-CW-6090","Solid Tissue Normal",33556,9.2248295371963,117
"TCGA-CW-6090","Primary Tumor",70008,10.1709890338696,117
"TCGA-CW-6093","Primary Tumor",63379,9.98788048484348,116
"TCGA-CW-6097","Primary Tumor",24840,8.92319313363372,23
"TCGA-CZ-4853","Primary Tumor",52850,9.43850552131284,109
"TCGA-CZ-4854","Primary Tumor",18356,7.97481454491389,NA
"TCGA-CZ-4856","Primary Tumor",73851,10.1203536174184,66
"TCGA-CZ-4857","Primary Tumor",18876,8.46308431485482,NA
"TCGA-CZ-4858","Primary Tumor",6416,7.03723328090884,NA
"TCGA-CZ-4859","Primary Tumor",86012,10.1985049702688,116
"TCGA-CZ-4860","Primary Tumor",25767,8.92428561719026,NA
"TCGA-CZ-4861","Primary Tumor",37046,9.38439229212785,NA
"TCGA-CZ-4862","Primary Tumor",28899,9.10424501225469,NA
"TCGA-CZ-4863","Primary Tumor",70706,9.96613392444041,42
"TCGA-CZ-4863","Solid Tissue Normal",28790,8.48682360808084,42
"TCGA-CZ-4864","Primary Tumor",43964,8.97566508093395,74
"TCGA-CZ-4864","Solid Tissue Normal",42993,9.46361208499522,74
"TCGA-CZ-4865","Solid Tissue Normal",21480,8.40041174463323,89
"TCGA-CZ-4865","Primary Tumor",57871,9.39201768994877,89
"TCGA-CZ-4866","Primary Tumor",52300,9.0351961954488,NA
"TCGA-CZ-5451","Solid Tissue Normal",47860,9.4767129326597,87
"TCGA-CZ-5451","Primary Tumor",53989,10.1946760104607,87
"TCGA-CZ-5452","Primary Tumor",30077,9.16843926480927,31
"TCGA-CZ-5452","Solid Tissue Normal",24043,8.58459942136496,31
"TCGA-CZ-5453","Primary Tumor",65967,10.0447997909921,80
"TCGA-CZ-5453","Solid Tissue Normal",30524,8.6122831785031,80
"TCGA-CZ-5454","Primary Tumor",41958,9.32010103253997,27
"TCGA-CZ-5454","Solid Tissue Normal",53097,9.14568369930828,27
"TCGA-CZ-5455","Primary Tumor",94956,10.0931403884967,39
"TCGA-CZ-5455","Solid Tissue Normal",33185,8.86483947147155,39
"TCGA-CZ-5456","Primary Tumor",14290,8.08270278480333,59
"TCGA-CZ-5456","Solid Tissue Normal",18153,8.81394650459418,59
"TCGA-CZ-5457","Solid Tissue Normal",33195,8.93389434939774,80
"TCGA-CZ-5457","Primary Tumor",33412,8.9448645354803,80
"TCGA-CZ-5458","Solid Tissue Normal",71595,9.62367759846265,28
"TCGA-CZ-5458","Primary Tumor",46841,9.46269369290586,28
"TCGA-CZ-5459","Primary Tumor",24896,9.10758915328586,96
"TCGA-CZ-5460","Primary Tumor",23720,8.61451879655822,42
"TCGA-CZ-5461","Primary Tumor",51194,9.45470157468205,61
"TCGA-CZ-5461","Solid Tissue Normal",54887,9.37263416816388,61
"TCGA-CZ-5462","Primary Tumor",60941,9.95408074308313,66
"TCGA-CZ-5462","Solid Tissue Normal",53521,9.20184906905506,66
"TCGA-CZ-5463","Primary Tumor",97584,10.089652598311,50
"TCGA-CZ-5463","Solid Tissue Normal",40039,9.03902899029368,50
"TCGA-CZ-5464","Primary Tumor",32766,8.88353707460193,NA
"TCGA-CZ-5465","Solid Tissue Normal",36423,8.86998552036705,108
"TCGA-CZ-5465","Primary Tumor",84115,9.90387183007774,108
"TCGA-CZ-5466","Solid Tissue Normal",57917,9.51026284605181,63
"TCGA-CZ-5466","Primary Tumor",21751,8.99553161215322,63
"TCGA-CZ-5467","Solid Tissue Normal",55461,9.82928360903614,NA
"TCGA-CZ-5467","Primary Tumor",65282,10.103336405705,NA
"TCGA-CZ-5468","Primary Tumor",19538,8.51315706228094,131
"TCGA-CZ-5468","Solid Tissue Normal",36310,9.25011799993987,131
"TCGA-CZ-5469","Solid Tissue Normal",41867,9.10314811214552,43
"TCGA-CZ-5469","Primary Tumor",32449,9.27384947021264,43
"TCGA-CZ-5470","Primary Tumor",75406,10.1615453167425,54
"TCGA-CZ-5470","Solid Tissue Normal",35082,8.79989349567468,54
"TCGA-CZ-5982","Solid Tissue Normal",27759,9.16964307529897,46
"TCGA-CZ-5982","Primary Tumor",30350,9.14901376577641,46
"TCGA-CZ-5984","Primary Tumor",22300,8.4430329819056,44
"TCGA-CZ-5984","Solid Tissue Normal",29261,8.9497195552336,44
"TCGA-CZ-5985","Solid Tissue Normal",19306,9.13685744221404,55
"TCGA-CZ-5985","Primary Tumor",26639,8.76798464434397,55
"TCGA-CZ-5986","Solid Tissue Normal",19107,8.70005673011324,61
"TCGA-CZ-5986","Primary Tumor",40618,9.97730328306504,61
"TCGA-CZ-5987","Solid Tissue Normal",21303,9.0393585749285,55
"TCGA-CZ-5987","Primary Tumor",13775,8.78643354553875,55
"TCGA-CZ-5988","Primary Tumor",20662,9.1128930763208,48
"TCGA-CZ-5988","Solid Tissue Normal",23072,9.13357139929012,48
"TCGA-CZ-5989","Primary Tumor",26559,9.34484887596088,47
"TCGA-CZ-5989","Solid Tissue Normal",21790,8.41854165463049,47
"TCGA-DV-5565","Primary Tumor",58238,10.3883256705038,60
"TCGA-DV-5566","Primary Tumor",37891,9.78436106295614,52
"TCGA-DV-5567","Primary Tumor",67107,10.0378213561385,15
"TCGA-DV-5568","Primary Tumor",44730,9.84973110417315,20
"TCGA-DV-5569","Primary Tumor",42076,9.605318220384,15
"TCGA-DV-5573","Primary Tumor",27714,8.8642485428155,35
"TCGA-DV-5574","Primary Tumor",22478,8.54635410572835,26
"TCGA-DV-5575","Primary Tumor",18578,8.47925366910635,26
"TCGA-DV-5576","Primary Tumor",61260,9.95262866293012,15
"TCGA-DV-A4VX","Primary Tumor",28705,9.46770462512187,90
"TCGA-DV-A4VZ","Primary Tumor",49093,10.0469111405917,10
"TCGA-DV-A4W0","Primary Tumor",37258,9.5607639265762,99
"TCGA-DV-A4W0","Additional - New Primary",74740,10.2018542075841,99
"TCGA-EU-5904","Primary Tumor",54431,9.93419744403586,46
"TCGA-EU-5905","Primary Tumor",17960,8.94984846904911,63
"TCGA-EU-5906","Primary Tumor",66702,9.65781878388574,69
"TCGA-EU-5907","Primary Tumor",26143,9.48249336229601,51
"TCGA-G6-A5PC","Primary Tumor",39440,10.2974344400044,65
"TCGA-G6-A8L6","Primary Tumor",16344,8.84373769004254,66
"TCGA-G6-A8L7","Primary Tumor",8001,8.26076309326917,75
"TCGA-G6-A8L8","Primary Tumor",87278,10.7751471516462,79
"TCGA-GK-A6C7","Primary Tumor",79942,10.2072593979515,104
"TCGA-MM-A563","Primary Tumor",15899,8.42644275713499,45
"TCGA-MM-A564","Primary Tumor",11206,8.08897308817032,89
"TCGA-MM-A84U","Primary Tumor",24654,9.21528920611104,77
"TCGA-MW-A4EC","Primary Tumor",21365,8.6106279766854,46
"TCGA-T7-A92I","Primary Tumor",87522,10.3149643962805,35
