"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-MH-A857","Primary Tumor",2263,5.48582567057702,45,66,719
"TCGA-O9-A75Z","Primary Tumor",821,3.77411125390194,334,288.333333333333,1706
"TCGA-P4-A5E6","Primary Tumor",686,3.91801206261217,176,329.333333333333,603
"TCGA-P4-A5E7","Primary Tumor",1377,4.52938058028421,94,174,1566
"TCGA-P4-A5E8","Solid Tissue Normal",7345,8.21330420542134,62,58.6666666666667,172
"TCGA-P4-A5E8","Solid Tissue Normal",7345,8.21330420542134,171,127.333333333333,413
"TCGA-P4-A5E8","Primary Tumor",1483,5.60695756597175,62,58.6666666666667,172
"TCGA-P4-A5E8","Primary Tumor",1483,5.60695756597175,171,127.333333333333,413
"TCGA-P4-A5EA","Primary Tumor",2489,5.95858890685086,1384.5,2591.33333333333,5656
"TCGA-P4-A5EB","Primary Tumor",894,4.15464261522232,48,78.3333333333333,482
"TCGA-P4-A5ED","Primary Tumor",4639,6.63193559551963,500.5,536.333333333333,923
"TCGA-P4-A5ED","Primary Tumor",4639,6.63193559551963,80,57.3333333333333,250
"TCGA-P4-A5ED","Solid Tissue Normal",9472,7.43112180304082,500.5,536.333333333333,923
"TCGA-P4-A5ED","Solid Tissue Normal",9472,7.43112180304082,80,57.3333333333333,250
"TCGA-P4-AAVK","Primary Tumor",2005,5.26323333455144,79,148.666666666667,910
"TCGA-P4-AAVL","Primary Tumor",290,3.09957132242875,40.5,68.6666666666667,265
"TCGA-P4-AAVM","Primary Tumor",241,3.57479351311774,19.5,14,157
"TCGA-P4-AAVO","Primary Tumor",469,4.33177091666423,4,7,91
"TCGA-PJ-A5Z8","Primary Tumor",4312,5.88325342423167,629,910.333333333333,6357
"TCGA-PJ-A5Z9","Primary Tumor",364,3.43576191235645,50.5,80.6666666666667,211
"TCGA-Q2-A5QZ","Primary Tumor",1530,5.49204389469129,55,159.666666666667,97
"TCGA-SX-A71R","Primary Tumor",537,3.39089587890132,39.5,50,245
"TCGA-SX-A71S","Primary Tumor",1675,4.69742910691204,50.5,95.6666666666667,1134
"TCGA-SX-A71U","Primary Tumor",743,3.82935774048264,77.5,143.333333333333,1029
"TCGA-SX-A71V","Primary Tumor",711,3.67298858552756,105.5,140.666666666667,1401
"TCGA-SX-A71W","Primary Tumor",1218,4.21689046026475,113.5,139,880
"TCGA-SX-A7SL","Primary Tumor",362,3.35250945737908,13,27.6666666666667,130
"TCGA-SX-A7SM","Primary Tumor",1086,4.71223770965853,88.5,119.333333333333,521
"TCGA-SX-A7SN","Primary Tumor",638,3.92159891434817,71,124,1418
"TCGA-SX-A7SO","Primary Tumor",937,4.15518079698348,42.5,55.6666666666667,612
"TCGA-SX-A7SP","Primary Tumor",1025,4.07435505234515,188.5,222.333333333333,2002
"TCGA-SX-A7SQ","Primary Tumor",1131,4.40548262538063,39.5,62.3333333333333,823
"TCGA-SX-A7SR","Primary Tumor",679,3.77136159247626,94.5,165,1554
"TCGA-SX-A7SS","Primary Tumor",1148,4.93955955041272,108.5,87.6666666666667,576
"TCGA-SX-A7SU","Primary Tumor",622,3.61645803677776,183,184.666666666667,772
"TCGA-UN-AAZ9","Primary Tumor",2268,5.11716462056933,152.5,158,1580
"TCGA-UZ-A9PJ","Primary Tumor",478,3.09863113601652,25.5,37.3333333333333,386
"TCGA-UZ-A9PK","Primary Tumor",730,3.68817405702436,82,137.666666666667,1197
"TCGA-UZ-A9PL","Primary Tumor",699,3.59081122737818,49,32.6666666666667,201
"TCGA-UZ-A9PM","Primary Tumor",362,3.51165583898981,239.5,288.666666666667,1144
"TCGA-UZ-A9PN","Primary Tumor",7966,6.84538773302018,684,632.333333333333,2483
"TCGA-UZ-A9PO","Primary Tumor",871,4.53041085879412,92,129.333333333333,1368
"TCGA-UZ-A9PP","Primary Tumor",1203,4.21283193569983,172,153,797
"TCGA-UZ-A9PQ","Primary Tumor",2802,5.52496731056882,25.5,22.6666666666667,192
"TCGA-UZ-A9PR","Primary Tumor",906,3.78023504080721,36.5,40.6666666666667,1276
"TCGA-UZ-A9PS","Additional - New Primary",3284,6.17162453852176,273,291.666666666667,2147
"TCGA-UZ-A9PS","Additional - New Primary",3284,6.17162453852176,47.5,60.3333333333333,512
"TCGA-UZ-A9PS","Primary Tumor",876,3.85464091115215,273,291.666666666667,2147
"TCGA-UZ-A9PS","Primary Tumor",876,3.85464091115215,47.5,60.3333333333333,512
"TCGA-UZ-A9PU","Primary Tumor",393,2.64883832956943,65.5,101.666666666667,1297
"TCGA-UZ-A9PV","Primary Tumor",1056,3.90863811671221,38,36,322
"TCGA-UZ-A9PX","Primary Tumor",1028,4.03053546037984,95.5,145.666666666667,1463
"TCGA-UZ-A9PZ","Primary Tumor",561,3.81747180737721,32,76.3333333333333,314
"TCGA-UZ-A9Q0","Primary Tumor",169,2.57183880294311,44.5,58.6666666666667,368
"TCGA-UZ-A9Q1","Primary Tumor",1329,4.9510968464902,112.5,104.333333333333,888
"TCGA-V9-A7HT","Primary Tumor",1783,4.96919923869734,146,337,3570
"TCGA-WN-A9G9","Primary Tumor",3235,6.35882995653305,15051.5,7815.33333333333,10496
"TCGA-WN-AB4C","Primary Tumor",534,4.48046631553002,92,76.6666666666667,532
"TCGA-Y8-A894","Primary Tumor",901,3.99036160929003,21,24.3333333333333,144
"TCGA-Y8-A895","Primary Tumor",502,3.1554735475561,72.5,120,824
"TCGA-Y8-A896","Primary Tumor",4366,6.37438185576687,617,714,6253
"TCGA-Y8-A897","Primary Tumor",943,4.16280356499213,371,286.333333333333,1837
"TCGA-Y8-A898","Primary Tumor",507,3.89397851638939,116,214.333333333333,1028
"TCGA-Y8-A8RY","Solid Tissue Normal",15433,7.6492936485194,39.5,46,367
"TCGA-Y8-A8RY","Solid Tissue Normal",15433,7.6492936485194,331,412.333333333333,2487
"TCGA-Y8-A8RY","Primary Tumor",1632,4.51360458002657,39.5,46,367
"TCGA-Y8-A8RY","Primary Tumor",1632,4.51360458002657,331,412.333333333333,2487
"TCGA-Y8-A8RZ","Primary Tumor",1441,5.08986262087871,42.5,41.3333333333333,570
"TCGA-Y8-A8S0","Primary Tumor",745,3.69672654365375,36,80,996
"TCGA-Y8-A8S1","Primary Tumor",3921,7.12836295738218,345,551.666666666667,665
